REGION,PROVINCIA,LECT_EN INICIO_2016,LECT_EN PROCESO_2016,LECT_PREVIO AL INICIO_2016,LECT_SATISFACTORIO_2016,MAT_EN INICIO_2016,MAT_EN PROCESO_2016,MAT_PREVIO AL INICIO_2016,MAT_SATISFACTORIO_2016,MEDIDA PROMEDIO COMPRENSION LECTORA_2016,MEDIDA PROMEDIO MATEMATICA_2016,LECT_EN INICIO_2018,LECT_EN PROCESO_2018,LECT_PREVIO AL INICIO_2018,LECT_SATISFACTORIO_2018,MAT_EN INICIO_2018,MAT_EN PROCESO_2018,MAT_PREVIO AL INICIO_2018,MAT_SATISFACTORIO_2018,MEDIDA PROMEDIO COMPRENSION LECTORA_2018,MEDIDA PROMEDIO MATEMATICA_2018,VAB_Administración_Pública_y_Defensa_2016,VAB_Administración_Pública_y_Defensa_2018,VAB_Electricidad_Gas_y_Agua_2016,VAB_Electricidad_Gas_y_Agua_2018,VAB_Telecom_y_Otros_Serv_de_Información_2016,VAB_Telecom_y_Otros_Serv_de_Información_2018,CUARTIL_2024
HUANUCO,HUAMALÍES,45.5,19.6,28.4,6.5,32.4,17.0,44.1,6.5,400.0,378.0,45.9,32.5,12.1,9.5,49.8,21.8,18.8,9.6,430.0,409.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,HUAMALÍES,33.8,20.7,35.9,9.5,37.3,23.3,36.8,2.6,407.0,386.0,37.4,26.1,29.0,7.6,29.9,32.6,20.7,16.9,408.0,432.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,HUAMALÍES,40.0,6.7,46.7,6.7,33.3,20.0,40.0,6.7,367.0,382.0,34.6,38.5,15.4,11.5,30.8,53.8,11.5,3.8,439.0,420.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,HUAMALÍES,35.1,20.8,31.2,13.0,30.6,23.5,36.1,9.7,410.0,397.0,32.3,24.0,27.6,16.1,30.8,31.2,20.9,17.1,424.0,429.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q2
HUANUCO,HUAMALÍES,50.9,17.2,29.1,2.9,29.2,25.9,42.0,2.9,396.0,380.0,36.9,20.0,40.0,3.1,40.0,29.2,23.1,7.7,384.0,402.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,HUAMALÍES,36.8,29.2,19.1,14.9,34.7,32.3,17.8,15.1,433.0,431.0,32.3,31.0,10.5,26.2,25.6,37.5,5.1,31.9,464.0,482.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q2
HUANUCO,HUAMALÍES,46.6,15.5,32.8,5.2,44.8,25.9,27.6,1.7,399.0,389.0,34.1,22.0,34.1,9.8,39.0,41.5,9.8,9.8,409.0,429.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,HUAMALÍES,37.2,7.2,49.9,5.6,40.3,9.9,47.1,2.8,372.0,362.0,29.9,13.4,52.2,4.5,38.8,17.9,40.3,3.0,371.0,377.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,HUAMALÍES,41.1,16.3,36.2,6.5,32.9,26.0,36.2,4.9,389.0,382.0,41.6,25.2,28.7,4.5,44.4,32.0,21.3,2.3,407.0,399.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,
HUANUCO,HUAMALÍES,48.8,18.8,24.3,8.1,51.5,26.8,21.7,0.0,405.0,400.0,60.9,26.1,8.7,4.3,52.2,34.8,4.3,8.7,421.0,429.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,
HUANUCO,HUÁNUCO,26.4,34.3,9.0,30.3,23.0,44.4,10.0,22.6,477.0,464.0,24.9,32.1,10.4,32.6,21.1,41.4,10.0,27.4,479.0,472.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q2
HUANUCO,HUÁNUCO,46.7,24.4,20.3,8.6,37.0,36.4,20.3,6.3,416.0,413.0,37.3,35.3,16.8,10.5,26.9,45.1,16.5,11.5,434.0,437.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,HUÁNUCO,37.0,10.9,50.0,2.0,30.1,19.2,49.3,1.4,365.0,365.0,39.0,11.3,48.6,1.1,32.7,22.6,41.8,2.9,359.0,377.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,HUÁNUCO,24.2,37.2,5.0,33.6,23.5,45.8,6.2,24.5,491.0,474.0,23.9,33.0,6.6,36.4,19.2,44.5,7.3,29.1,490.0,480.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q2
HUANUCO,HUÁNUCO,51.3,11.7,37.0,0.0,28.3,16.0,54.0,1.7,370.0,356.0,38.1,7.9,50.0,4.0,39.4,22.4,34.2,3.9,366.0,375.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,HUÁNUCO,26.7,43.0,3.7,26.6,18.9,58.8,3.7,18.6,480.0,475.0,26.6,35.4,6.8,31.2,22.0,46.5,7.0,24.4,478.0,472.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q2
HUANUCO,HUÁNUCO,33.7,20.9,44.1,1.3,32.0,26.6,34.4,7.0,380.0,397.0,33.3,13.0,50.7,2.9,42.0,17.4,37.7,2.9,366.0,373.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,HUÁNUCO,30.7,40.5,15.2,13.5,23.6,38.3,13.3,24.8,440.0,456.0,26.2,35.0,4.0,34.9,13.9,43.3,6.8,36.1,487.0,493.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,HUÁNUCO,47.6,20.0,23.9,8.5,36.5,30.0,30.9,2.7,408.0,395.0,34.4,22.0,34.3,9.3,28.6,31.2,29.6,10.6,402.0,409.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,HUÁNUCO,37.3,22.3,32.5,7.9,20.9,32.6,35.2,11.3,409.0,410.0,39.2,23.6,37.1,0.0,30.5,31.9,33.4,4.3,384.0,396.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,HUÁNUCO,40.4,12.7,42.7,4.2,30.6,28.0,38.3,3.1,378.0,385.0,39.8,19.7,31.5,9.0,30.9,32.2,26.0,10.9,402.0,417.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,HUÁNUCO,52.2,13.7,34.1,0.0,24.9,30.2,41.6,3.3,375.0,372.0,26.6,20.0,46.7,6.7,33.3,26.6,26.7,13.3,380.0,400.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,HUÁNUCO,22.0,5.5,72.5,0.0,16.5,5.5,78.0,0.0,330.0,324.0,48.6,13.8,31.0,6.7,20.5,31.4,37.7,10.5,400.0,405.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,LAURICOCHA,50.6,17.1,20.4,11.9,38.7,21.9,27.5,11.9,416.0,397.0,37.5,25.0,20.8,16.7,25.0,33.3,25.0,16.7,433.0,422.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,LAURICOCHA,37.3,25.4,19.2,18.1,39.7,27.8,20.4,12.1,435.0,420.0,38.1,28.1,22.4,11.3,34.1,30.8,19.7,15.5,423.0,426.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q2
HUANUCO,LAURICOCHA,37.5,37.5,25.0,0.0,27.8,29.1,33.4,9.7,404.0,396.0,20.0,40.0,0.0,40.0,20.0,40.0,0.0,40.0,517.0,494.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q1
HUANUCO,LAURICOCHA,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,700.0,673.0,30.0,30.0,10.0,30.0,20.0,40.1,0.0,39.9,476.0,508.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,LAURICOCHA,44.9,19.1,33.5,2.5,28.9,24.0,42.2,4.9,395.0,380.0,35.2,25.6,23.3,15.9,16.7,27.2,27.5,28.5,428.0,448.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,LAURICOCHA,51.6,36.1,12.3,0.0,43.9,11.5,40.8,3.8,411.0,384.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,50.0,476.0,552.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,LAURICOCHA,40.3,16.9,33.5,9.3,34.7,23.4,30.8,11.1,401.0,407.0,36.8,21.2,26.7,15.3,21.1,38.5,17.1,23.3,425.0,454.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q1
HUANUCO,LEONCIO PRADO,32.9,40.1,6.1,20.8,21.2,57.1,12.2,9.6,468.0,440.0,25.4,36.2,9.2,29.1,14.7,47.0,13.1,25.3,466.0,469.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,LEONCIO PRADO,44.8,30.4,12.6,12.2,39.9,29.4,18.4,12.3,438.0,422.0,37.6,23.1,28.9,10.5,23.6,41.3,22.8,12.3,415.0,429.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,LEONCIO PRADO,35.8,42.4,11.5,10.3,25.8,50.5,15.0,8.7,448.0,434.0,36.0,32.0,10.0,22.0,22.0,38.0,6.0,34.0,453.0,484.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,LEONCIO PRADO,37.4,36.0,12.4,14.2,33.5,37.8,16.7,12.0,443.0,428.0,32.0,37.4,11.0,19.6,29.5,44.9,10.6,15.1,454.0,445.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,LEONCIO PRADO,32.7,34.1,17.6,15.6,36.6,35.7,16.8,10.8,443.0,426.0,37.2,33.8,12.3,16.7,33.4,43.0,8.8,14.8,448.0,445.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,LEONCIO PRADO,38.1,36.1,15.8,10.1,30.8,37.9,14.4,16.9,434.0,440.0,28.0,31.5,25.5,15.0,31.1,38.9,18.4,11.5,427.0,428.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,LEONCIO PRADO,46.6,28.3,20.1,5.0,39.6,33.0,19.6,7.7,417.0,411.0,27.2,29.4,19.7,23.7,31.9,33.0,11.9,23.2,446.0,449.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,LEONCIO PRADO,,,,,,,,,,,28.8,34.7,16.9,19.6,16.3,54.4,9.7,19.6,452.0,470.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,LEONCIO PRADO,28.4,36.4,8.1,27.0,27.1,40.0,11.1,21.8,474.0,460.0,27.1,31.4,9.5,32.0,20.0,46.4,6.3,27.3,477.0,480.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q2
HUANUCO,LEONCIO PRADO,,,,,,,,,,,38.2,26.5,17.7,17.6,29.4,47.0,14.7,8.8,433.0,428.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q2
HUANUCO,MARAÑÓN,40.3,27.8,28.1,3.8,34.4,46.2,15.8,3.6,406.0,421.0,39.6,21.3,28.3,10.9,33.5,25.2,30.5,10.9,410.0,403.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,MARAÑÓN,39.0,17.7,33.6,9.7,32.6,20.8,31.6,15.0,402.0,409.0,36.7,17.5,36.1,9.7,32.8,24.9,33.6,8.7,397.0,397.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,MARAÑÓN,28.4,41.6,10.3,19.7,37.3,51.3,1.8,9.7,458.0,453.0,35.6,31.0,15.9,17.5,35.1,45.5,7.9,11.5,440.0,441.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,MARAÑÓN,32.8,10.7,54.9,1.5,29.6,18.6,51.8,0.0,352.0,352.0,32.4,5.4,62.2,0.0,36.5,8.1,51.4,4.1,343.0,353.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,
HUANUCO,MARAÑÓN,41.3,40.7,13.3,4.7,32.1,44.6,13.9,9.4,430.0,428.0,27.0,35.9,31.1,6.0,38.3,32.8,21.4,7.5,410.0,412.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q1
HUANUCO,PACHITEA,40.3,28.0,18.8,12.9,34.4,41.4,13.0,11.2,430.0,435.0,35.8,36.4,12.5,15.2,18.4,53.8,5.2,22.6,443.0,475.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,PACHITEA,30.7,33.3,15.3,20.7,25.3,35.3,13.8,25.6,452.0,458.0,40.4,19.8,27.2,12.6,33.8,33.1,16.4,16.7,410.0,438.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,PACHITEA,37.1,18.5,38.3,6.0,33.4,29.8,29.9,6.9,392.0,400.0,36.8,27.0,23.2,13.0,26.0,40.8,17.9,15.4,422.0,438.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,PACHITEA,49.3,18.9,27.5,4.4,28.1,43.3,20.7,7.8,397.0,421.0,37.8,19.0,34.1,9.1,29.6,30.8,27.8,11.9,398.0,414.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,PUERTO INCA,31.3,32.3,22.0,14.5,35.1,37.0,14.7,13.1,436.0,432.0,,,,,,,,,,,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q2
HUANUCO,PUERTO INCA,39.7,26.0,23.8,10.5,33.0,23.7,36.8,6.5,415.0,390.0,40.9,17.2,36.3,5.6,33.3,25.9,36.8,4.1,388.0,381.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,PUERTO INCA,33.7,29.3,18.8,18.3,28.1,29.8,26.5,15.6,436.0,423.0,33.1,29.0,25.2,12.7,34.6,34.3,21.2,9.8,418.0,414.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,PUERTO INCA,42.9,23.8,25.7,7.7,31.0,29.4,35.1,4.5,406.0,394.0,41.3,27.9,22.1,8.7,35.4,31.6,23.7,9.3,422.0,415.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,PUERTO INCA,32.2,35.5,15.1,17.1,36.4,37.1,10.6,16.0,448.0,446.0,41.3,26.1,20.3,12.3,41.8,36.8,15.2,6.1,424.0,415.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,YAROWILCA,55.3,22.7,20.6,1.5,37.4,31.0,22.0,9.5,403.0,412.0,49.1,28.3,17.0,5.6,35.3,48.9,10.4,5.4,416.0,432.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,YAROWILCA,19.7,35.5,9.5,35.2,14.6,45.7,9.5,30.2,487.0,484.0,25.0,50.0,16.7,8.3,33.3,41.7,16.7,8.3,434.0,419.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q1
HUANUCO,YAROWILCA,50.0,16.7,25.0,8.3,50.0,16.7,33.3,0.0,396.0,377.0,16.7,50.0,16.7,16.7,16.7,33.3,16.7,33.3,467.0,456.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,YAROWILCA,35.3,23.3,34.0,7.4,29.9,25.0,36.4,8.8,401.0,393.0,42.9,20.2,29.2,7.7,35.7,35.6,20.0,8.7,404.0,420.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,YAROWILCA,32.4,34.6,26.8,6.1,37.6,32.3,23.6,6.5,415.0,408.0,43.7,5.7,47.7,2.9,23.4,38.0,38.6,0.0,360.0,386.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,YAROWILCA,16.7,16.7,66.7,0.0,33.3,0.0,66.7,0.0,353.0,347.0,45.4,18.2,36.4,0.0,27.3,27.3,45.4,0.0,388.0,374.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,
HUANUCO,YAROWILCA,48.5,17.2,33.2,1.1,41.1,20.3,38.6,0.0,389.0,372.0,28.0,36.7,25.0,10.3,20.6,47.0,20.6,11.8,422.0,430.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,YAROWILCA,39.4,21.1,39.5,0.0,30.3,27.2,27.4,15.1,383.0,413.0,16.0,24.0,32.0,28.0,12.0,32.0,16.0,40.0,416.0,476.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
ICA,CHINCHA,22.8,21.6,11.8,43.7,34.7,29.9,10.1,25.2,501.0,460.0,30.8,26.1,12.2,31.0,25.1,37.5,10.9,26.5,470.0,467.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q2
ICA,CHINCHA,21.2,37.8,6.0,35.0,20.4,46.3,5.8,27.5,493.0,481.0,24.9,34.8,6.5,33.8,18.2,46.0,5.9,29.8,484.0,484.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q2
ICA,CHINCHA,30.6,34.7,10.8,23.9,22.5,49.8,12.3,15.4,463.0,455.0,26.9,32.0,16.6,24.4,20.5,37.3,16.6,25.7,453.0,460.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q3
ICA,CHINCHA,36.8,39.7,9.3,14.1,23.4,44.0,14.9,17.8,452.0,444.0,33.1,27.4,21.7,17.8,29.4,34.3,20.3,16.0,434.0,429.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q3
ICA,CHINCHA,38.2,36.1,7.9,17.9,27.4,45.8,9.7,17.1,458.0,455.0,25.9,26.5,9.2,38.3,20.0,35.9,7.4,36.8,486.0,494.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q2
ICA,CHINCHA,28.3,41.3,6.5,23.8,25.8,49.6,5.6,19.0,474.0,463.0,28.7,36.7,8.3,26.3,21.3,45.7,7.2,25.8,471.0,474.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q2
ICA,CHINCHA,57.1,28.6,14.3,0.0,42.9,28.6,14.3,14.3,417.0,398.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,308.0,328.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q4
ICA,CHINCHA,35.0,31.3,11.3,22.4,29.5,40.5,10.9,19.0,460.0,449.0,27.6,27.4,12.8,32.2,21.0,40.2,9.5,29.3,468.0,474.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q3
ICA,CHINCHA,47.2,8.3,19.4,25.0,38.9,38.9,13.9,8.3,436.0,419.0,38.5,29.6,17.2,14.7,27.5,36.0,15.2,21.3,439.0,450.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q1
ICA,ICA,19.0,34.6,3.2,43.2,17.2,42.5,4.8,35.5,512.0,497.0,18.1,31.5,3.9,46.5,14.6,42.1,3.6,39.7,513.0,506.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q1
ICA,ICA,26.4,31.7,6.9,35.0,19.5,39.9,9.1,31.5,486.0,481.0,22.9,34.0,4.4,38.8,18.8,44.2,4.4,32.7,495.0,492.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q1
ICA,ICA,29.1,36.0,7.7,27.2,24.7,44.1,5.8,25.4,472.0,471.0,25.0,37.5,5.4,32.1,15.9,42.9,7.0,34.2,480.0,492.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q2
ICA,ICA,58.1,25.6,7.0,9.3,41.9,37.1,16.3,4.7,434.0,414.0,25.2,27.6,5.9,41.3,21.5,39.2,5.8,33.6,490.0,485.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q3
ICA,ICA,31.4,27.3,21.3,19.9,30.4,40.6,11.6,17.4,442.0,450.0,42.2,27.4,8.4,22.0,27.4,47.3,7.2,18.1,451.0,459.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q3
ICA,ICA,27.3,36.0,4.7,31.9,20.9,48.5,5.4,25.2,488.0,477.0,20.2,40.6,4.7,34.5,15.4,49.5,3.7,31.4,495.0,491.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q2
ICA,ICA,30.5,36.1,8.3,25.1,30.5,34.7,2.7,32.0,470.0,477.0,24.3,30.0,4.3,41.4,17.1,45.7,1.4,35.7,505.0,504.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q1
ICA,ICA,29.2,43.1,4.7,23.0,20.1,42.6,5.2,32.0,473.0,488.0,27.1,31.7,9.3,31.9,20.4,44.8,8.2,26.6,476.0,474.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q3
ICA,ICA,33.0,38.3,5.3,23.4,17.0,61.7,6.4,14.9,469.0,464.0,30.0,33.2,5.5,31.3,24.5,39.5,9.4,26.7,481.0,467.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q2
ICA,ICA,16.2,38.5,6.7,38.6,17.3,45.5,5.7,31.5,495.0,492.0,25.4,42.2,3.4,29.0,20.4,47.7,5.2,26.7,484.0,479.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q2
ICA,ICA,25.7,42.5,3.5,28.2,19.2,46.0,5.6,29.2,483.0,485.0,26.5,37.1,7.8,28.6,17.1,45.1,5.5,32.3,477.0,486.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q2
ICA,ICA,28.1,34.1,6.4,31.4,29.1,33.7,10.6,26.6,486.0,466.0,25.0,39.6,4.7,30.7,16.1,45.7,6.8,31.5,484.0,486.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q2
ICA,ICA,16.7,47.0,2.1,34.1,0.0,53.0,4.2,42.8,495.0,517.0,22.2,51.9,2.8,23.1,25.9,40.3,2.5,31.3,479.0,492.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q1
ICA,ICA,,,,,,,,,,,14.3,14.3,57.1,14.3,14.3,28.6,42.9,14.3,396.0,411.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q4
ICA,NAZCA,18.5,48.1,3.7,29.6,7.4,33.3,0.0,59.3,491.0,546.0,27.8,38.9,22.2,11.1,16.7,44.4,22.2,16.7,435.0,446.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q3
ICA,NAZCA,33.2,31.5,7.7,27.6,29.3,41.2,7.7,21.8,474.0,461.0,19.3,42.7,4.3,33.8,16.9,46.8,6.4,29.8,496.0,483.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q1
ICA,NAZCA,20.7,33.1,1.1,45.1,12.1,42.7,1.1,44.2,515.0,517.0,12.9,29.4,3.7,54.0,9.7,36.2,4.6,49.5,524.0,527.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q1
ICA,NAZCA,15.1,32.1,3.3,49.4,11.7,37.3,1.5,49.5,520.0,531.0,17.6,33.0,1.6,47.8,10.0,35.7,2.2,52.1,518.0,531.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q1
ICA,NAZCA,14.1,36.6,3.1,46.2,8.5,44.6,2.0,45.0,518.0,526.0,21.2,35.7,7.2,36.0,15.5,42.9,5.7,35.9,495.0,500.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q1
ICA,PALPA,33.3,66.7,0.0,0.0,33.3,66.7,0.0,0.0,453.0,437.0,38.1,23.8,4.8,33.3,4.8,61.9,9.5,23.8,471.0,481.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q4
ICA,PALPA,33.9,27.6,6.2,32.2,17.7,41.3,2.7,38.3,477.0,511.0,28.2,38.8,8.8,24.2,22.4,37.6,10.0,30.0,465.0,475.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q2
ICA,PALPA,16.7,56.7,0.0,26.7,10.0,23.3,0.0,66.7,499.0,561.0,14.3,47.6,2.4,35.7,14.3,47.6,2.4,35.7,501.0,498.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q1
ICA,PALPA,6.3,31.3,0.0,62.5,0.0,43.8,0.0,56.3,606.0,626.0,29.4,23.5,0.0,47.1,0.0,47.1,0.0,52.9,497.0,543.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q3
ICA,PALPA,28.6,57.1,0.0,14.3,14.3,42.9,0.0,42.9,497.0,539.0,,,,,,,,,,,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,
ICA,PISCO,34.6,23.1,30.8,11.5,38.5,30.8,26.9,3.8,413.0,410.0,26.3,15.8,21.1,36.8,5.3,36.8,36.8,21.1,463.0,440.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q1
ICA,PISCO,34.2,33.7,9.9,22.1,34.9,39.4,7.1,18.6,457.0,457.0,23.0,38.5,4.8,33.7,12.5,33.7,4.8,49.0,491.0,526.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q2
ICA,PISCO,27.3,35.9,7.4,29.4,22.4,53.0,4.9,19.7,475.0,468.0,22.4,36.3,8.3,33.0,16.8,50.1,6.7,26.4,486.0,482.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q2
ICA,PISCO,27.4,31.1,9.9,31.5,22.1,52.8,6.3,18.8,482.0,474.0,28.5,38.0,10.4,23.1,20.2,44.8,11.1,23.9,463.0,462.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q3
ICA,PISCO,24.2,30.2,7.1,38.6,19.6,41.2,8.2,31.0,495.0,482.0,19.7,28.5,6.3,45.5,15.6,37.4,5.6,41.3,506.0,505.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q1
ICA,PISCO,19.1,31.1,2.3,47.5,15.6,51.9,3.6,28.9,516.0,490.0,19.0,36.0,4.5,40.6,14.6,45.6,5.7,34.1,497.0,492.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q2
ICA,PISCO,31.1,36.6,7.7,24.6,30.2,39.1,9.9,20.9,468.0,455.0,29.8,34.6,7.4,28.2,20.1,42.7,7.9,29.4,474.0,479.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q2
ICA,PISCO,31.3,32.2,5.0,31.5,24.4,41.3,7.8,26.4,482.0,471.0,29.5,33.0,8.5,29.0,23.1,44.1,6.7,26.1,474.0,476.0,506654.0,543283.0,238705.0,276336.0,420872.0,529318.0,Q2
JUNIN,CHANCHAMAYO,19.5,34.8,1.6,44.2,15.3,37.4,2.7,44.5,513.0,513.0,21.2,34.8,5.6,38.4,13.5,42.7,4.2,39.6,496.0,505.0,827456.0,925815.0,330265.0,388707.0,490849.0,575488.0,Q1
JUNIN,CHANCHAMAYO,36.7,34.4,9.7,19.2,29.4,39.3,12.1,19.1,454.0,450.0,31.9,32.3,11.5,24.2,23.3,41.4,11.0,24.3,461.0,466.0,827456.0,925815.0,330265.0,388707.0,490849.0,575488.0,Q2
JUNIN,CHANCHAMAYO,27.3,37.1,6.5,29.1,22.0,40.3,6.9,30.7,481.0,480.0,29.2,34.9,10.8,25.0,17.0,44.0,8.0,30.0,462.0,482.0,827456.0,925815.0,330265.0,388707.0,490849.0,575488.0,Q2
