"Resultados a nivel de distrito, de la Evaluación Censal de Estudiantes 2018 - Cuarto de primaria",,,,,,,
,,,,,,,
Código Geografico,REGION,PROVINCIA,DISTRITO,Cobertura IE,Cobertura Estudiantes,Medida Promedio en Comprensión Lectora,Medida Promedio en Matemática
151023,LIMA,YAUYOS,PUTINZA,"100,0","100,0",444,435
151024,LIMA,YAUYOS,QUINCHES,"100,0","83,3",486,466
151025,LIMA,YAUYOS,QUINOCAY,"100,0","100,0",527,504
151028,LIMA,YAUYOS,TANTA,"100,0","71,4",-,-
151030,LIMA,YAUYOS,TOMAS,"100,0","100,0",518,539
151031,LIMA,YAUYOS,TUPE,"100,0","100,0",455,454
151032,LIMA,YAUYOS,VIÑAC,"100,0","100,0",443,477
160101,LORETO,MAYNAS,IQUITOS,"100,0","96,2",454,426
160102,LORETO,MAYNAS,ALTO NANAY,"100,0","95,8",344,339
160103,LORETO,MAYNAS,FERNANDO LORES,"100,0","94,5",399,390
160104,LORETO,MAYNAS,INDIANA,"100,0","94,4",358,346
160105,LORETO,MAYNAS,LAS AMAZONAS,"88,2","89,6",-,-
160106,LORETO,MAYNAS,MAZAN,"100,0","87,1",358,353
160107,LORETO,MAYNAS,NAPO,"95,9","90,5",310,313
160108,LORETO,MAYNAS,PUNCHANA,"100,0","93,6",425,404
160110,LORETO,MAYNAS,TORRES CAUSANA,"100,0","89,5",290,300
160112,LORETO,MAYNAS,BELEN,"100,0","94,7",413,391
160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,"100,0","94,8",413,394
160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,"98,7","91,9",422,408
160202,LORETO,ALTO AMAZONAS,BALSAPUERTO,"85,7","81,2",-,-
160205,LORETO,ALTO AMAZONAS,JEBEROS,"75,0","89,7",-,-
160206,LORETO,ALTO AMAZONAS,LAGUNAS,"95,8","92,5",370,366
160210,LORETO,ALTO AMAZONAS,SANTA CRUZ,"100,0","94,7",368,365
160211,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,"100,0","92,7",376,348
160301,LORETO,LORETO,NAUTA,"95,7","95,5",401,386
160302,LORETO,LORETO,PARINARI,"94,4","90,6",342,338
160303,LORETO,LORETO,TIGRE,"100,0","90,2",334,339
160304,LORETO,LORETO,TROMPETEROS,"100,0","91,8",322,312
160305,LORETO,LORETO,URARINAS,"83,0","73,0",-,-
160401,LORETO,MARISCAL RAMÓN CASTILLA,RAMON CASTILLA,"100,0","90,3",372,353
160402,LORETO,MARISCAL RAMÓN CASTILLA,PEBAS,"100,0","94,1",355,346
160403,LORETO,MARISCAL RAMÓN CASTILLA,YAVARI,"95,2","83,1",363,354
160404,LORETO,MARISCAL RAMÓN CASTILLA,SAN PABLO,"100,0","84,0",341,335
160501,LORETO,REQUENA,REQUENA,"100,0","91,2",403,385
160502,LORETO,REQUENA,ALTO TAPICHE,"100,0","96,2",274,298
160503,LORETO,REQUENA,CAPELO,"100,0","93,3",331,316
160504,LORETO,REQUENA,EMILIO SAN MARTIN,"100,0","93,4",307,313
160505,LORETO,REQUENA,MAQUIA,"100,0","92,5",343,342
160506,LORETO,REQUENA,PUINAHUA,"100,0","92,4",354,345
160507,LORETO,REQUENA,SAQUENA,"100,0","88,9",313,300
160508,LORETO,REQUENA,SOPLIN,"100,0","45,5",-,-
160509,LORETO,REQUENA,TAPICHE,"100,0","100,0",372,415
160510,LORETO,REQUENA,JENARO HERRERA,"100,0","94,7",346,331
160511,LORETO,REQUENA,YAQUERANA,"100,0","97,4",310,325
160601,LORETO,UCAYALI,CONTAMANA,"95,7","91,4",374,359
160602,LORETO,UCAYALI,INAHUAYA,"100,0","100,0",345,322
160603,LORETO,UCAYALI,PADRE MARQUEZ,"100,0","95,8",471,473
160604,LORETO,UCAYALI,PAMPA HERMOSA,"100,0","93,2",351,349
160605,LORETO,UCAYALI,SARAYACU,"100,0","92,3",359,355
160606,LORETO,UCAYALI,VARGAS GUERRA,"100,0","88,1",401,390
160701,LORETO,DATEM DEL MARAÑÓN,BARRANCA,"100,0","92,3",371,364
160702,LORETO,DATEM DEL MARAÑÓN,CAHUAPANAS,"87,5","85,5",-,-
160703,LORETO,DATEM DEL MARAÑÓN,MANSERICHE,"100,0","93,9",400,384
160704,LORETO,DATEM DEL MARAÑÓN,MORONA,"100,0","98,2",334,335
160705,LORETO,DATEM DEL MARAÑÓN,PASTAZA,"78,6","83,6",-,-
160706,LORETO,DATEM DEL MARAÑÓN,ANDOAS,"100,0","86,5",337,304
160801,LORETO,PUTUMAYO,PUTUMAYO,"100,0","91,9",435,421
160802,LORETO,PUTUMAYO,ROSA PANDURO,"100,0","94,1",401,387
160803,LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,"100,0","86,2",345,325
160804,LORETO,PUTUMAYO,YAGUAS,"100,0","83,3",362,418
170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,"100,0","96,3",467,457
170102,MADRE DE DIOS,TAMBOPATA,INAMBARI,"100,0","95,4",477,478
170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,"100,0","98,6",440,427
170104,MADRE DE DIOS,TAMBOPATA,LABERINTO,"100,0","96,5",430,427
170201,MADRE DE DIOS,MANU,MANU,"100,0","100,0",436,433
170202,MADRE DE DIOS,MANU,FITZCARRALD,"100,0","100,0",386,387
170203,MADRE DE DIOS,MANU,MADRE DE DIOS,"100,0","98,6",451,459
170204,MADRE DE DIOS,MANU,HUEPETUHE,"100,0","97,9",469,473
170301,MADRE DE DIOS,TAHUAMANU,IÑAPARI,"100,0","95,2",445,429
170302,MADRE DE DIOS,TAHUAMANU,IBERIA,"100,0","97,3",458,449
170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,"100,0","92,9",436,421
180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,"100,0","99,4",527,540
180102,MOQUEGUA,MARISCAL NIETO,CARUMAS,"100,0","100,0",485,459
180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,"100,0","98,5",557,576
180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,"100,0","100,0",464,490
180106,MOQUEGUA,MARISCAL NIETO,TORATA,"100,0","100,0",540,552
180201,MOQUEGUA,GENERAL SÁNCHEZ CERRO,OMATE,"100,0","100,0",501,541
180204,MOQUEGUA,GENERAL SÁNCHEZ CERRO,ICHUÑA,"100,0","100,0",500,482
180207,MOQUEGUA,GENERAL SÁNCHEZ CERRO,MATALAQUE,"100,0","100,0",566,536
180208,MOQUEGUA,GENERAL SÁNCHEZ CERRO,PUQUINA,"100,0","100,0",529,505
180209,MOQUEGUA,GENERAL SÁNCHEZ CERRO,QUINISTAQUILLAS,"100,0","80,0",479,449
180210,MOQUEGUA,GENERAL SÁNCHEZ CERRO,UBINAS,"100,0","90,9",505,485
180301,MOQUEGUA,ILO,ILO,"100,0","99,3",512,525
180302,MOQUEGUA,ILO,EL ALGARROBAL,"100,0","91,7",451,463
180303,MOQUEGUA,ILO,PACOCHA,"100,0","99,2",543,547
190101,PASCO,PASCO,CHAUPIMARCA,"100,0","99,1",497,505
190102,PASCO,PASCO,HUACHON,"100,0","97,1",488,512
190103,PASCO,PASCO,HUARIACA,"100,0","98,3",495,498
190104,PASCO,PASCO,HUAYLLAY,"100,0","98,9",509,503
190105,PASCO,PASCO,NINACACA,"100,0","100,0",476,487
190106,PASCO,PASCO,PALLANCHACRA,"100,0","100,0",484,470
190107,PASCO,PASCO,PAUCARTAMBO,"100,0","99,4",484,501
190108,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,"100,0","100,0",443,459
190109,PASCO,PASCO,SIMON BOLIVAR,"100,0","100,0",503,509
190110,PASCO,PASCO,TICLACAYAN,"100,0","96,9",456,467
190111,PASCO,PASCO,TINYAHUARCO,"100,0","99,1",494,508
190112,PASCO,PASCO,VICCO,"100,0","100,0",487,488
190113,PASCO,PASCO,YANACANCHA,"100,0","97,7",520,523
190201,PASCO,DANIEL ALCIDES CARRIÓN,YANAHUANCA,"100,0","98,8",509,534
190202,PASCO,DANIEL ALCIDES CARRIÓN,CHACAYAN,"100,0","87,5",517,565
190203,PASCO,DANIEL ALCIDES CARRIÓN,GOYLLARISQUIZGA,"100,0","100,0",539,567
190204,PASCO,DANIEL ALCIDES CARRIÓN,PAUCAR,"100,0","100,0",447,459
190205,PASCO,DANIEL ALCIDES CARRIÓN,SAN PEDRO DE PILLAO,"100,0","100,0",433,447
190206,PASCO,DANIEL ALCIDES CARRIÓN,SANTA ANA DE TUSI,"100,0","100,0",491,520
190207,PASCO,DANIEL ALCIDES CARRIÓN,TAPUC,"100,0","100,0",400,442
190208,PASCO,DANIEL ALCIDES CARRIÓN,VILCABAMBA,"100,0","100,0",467,526
190301,PASCO,OXAPAMPA,OXAPAMPA,"100,0","98,9",506,505
190302,PASCO,OXAPAMPA,CHONTABAMBA,"100,0","92,9",513,503
190303,PASCO,OXAPAMPA,HUANCABAMBA,"100,0","99,0",463,457
190304,PASCO,OXAPAMPA,PALCAZU,"100,0","93,1",410,412
190305,PASCO,OXAPAMPA,POZUZO,"100,0","98,6",436,449
190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,"100,0","86,3",365,362
190307,PASCO,OXAPAMPA,VILLA RICA,"100,0","99,0",491,490
190308,PASCO,OXAPAMPA,CONSTITUCIÓN,"100,0","95,1",436,440
200101,PIURA,PIURA,PIURA,"100,0","97,7",503,493
200104,PIURA,PIURA,CASTILLA,"100,0","98,0",501,493
200105,PIURA,PIURA,CATACAOS,"100,0","99,3",486,484
200107,PIURA,PIURA,CURA MORI,"100,0","94,6",478,485
200108,PIURA,PIURA,EL TALLÁN,"100,0","96,1",447,464
200109,PIURA,PIURA,LA ARENA,"100,0","98,4",490,494
200110,PIURA,PIURA,LA UNION,"100,0","97,9",500,510
200111,PIURA,PIURA,LAS LOMAS,"100,0","98,6",472,463
200114,PIURA,PIURA,TAMBO GRANDE,"100,0","97,9",461,461
200115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,"100,0","97,8",491,477
200201,PIURA,AYABACA,AYABACA,"100,0","95,9",438,444
200202,PIURA,AYABACA,FRIAS,"100,0","98,0",444,456
200203,PIURA,AYABACA,JILILI,"100,0","100,0",465,480
200204,PIURA,AYABACA,LAGUNAS,"100,0","98,5",429,433
200205,PIURA,AYABACA,MONTERO,"100,0","98,9",484,483
200206,PIURA,AYABACA,PACAIPAMPA,"100,0","98,7",418,449
200207,PIURA,AYABACA,PAIMAS,"100,0","99,1",464,467
200208,PIURA,AYABACA,SAPILLICA,"100,0","99,5",440,445
200209,PIURA,AYABACA,SICCHEZ,"100,0","95,0",457,432
200210,PIURA,AYABACA,SUYO,"100,0","98,7",454,447
200301,PIURA,HUANCABAMBA,HUANCABAMBA,"100,0","98,6",445,435
200302,PIURA,HUANCABAMBA,CANCHAQUE,"100,0","98,0",476,473
200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,"100,0","96,4",425,415
200304,PIURA,HUANCABAMBA,HUARMACA,"100,0","97,5",402,407
200305,PIURA,HUANCABAMBA,LALAQUIZ,"100,0","94,8",427,450
200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,"100,0","95,1",422,420
200307,PIURA,HUANCABAMBA,SONDOR,"100,0","95,6",421,424
200308,PIURA,HUANCABAMBA,SONDORILLO,"100,0","98,9",404,416
200401,PIURA,MORROPÓN,CHULUCANAS,"100,0","98,0",475,484
200402,PIURA,MORROPÓN,BUENOS AIRES,"100,0","99,4",492,493
200403,PIURA,MORROPÓN,CHALACO,"100,0","97,3",439,470
200404,PIURA,MORROPÓN,LA MATANZA,"100,0","99,1",495,503
200405,PIURA,MORROPÓN,MORROPON,"100,0","99,3",462,446
200406,PIURA,MORROPÓN,SALITRAL,"100,0","99,1",436,424
200407,PIURA,MORROPÓN,SAN JUAN DE BIGOTE,"100,0","98,5",461,452
200408,PIURA,MORROPÓN,SANTA CATALINA DE MOSSA,"100,0","91,8",540,511
200409,PIURA,MORROPÓN,SANTO DOMINGO,"100,0","100,0",487,472
200410,PIURA,MORROPÓN,YAMANGO,"100,0","100,0",465,466
200501,PIURA,PAITA,PAITA,"100,0","97,0",491,489
200502,PIURA,PAITA,AMOTAPE,"100,0","95,2",465,448
200503,PIURA,PAITA,ARENAL,"100,0","95,5",488,440
200504,PIURA,PAITA,COLAN,"100,0","99,1",490,504
200505,PIURA,PAITA,LA HUACA,"100,0","98,1",477,464
200506,PIURA,PAITA,TAMARINDO,"100,0","98,8",467,465
200507,PIURA,PAITA,VICHAYAL,"100,0","95,0",455,461
200601,PIURA,SULLANA,SULLANA,"100,0","98,3",492,489
200602,PIURA,SULLANA,BELLAVISTA,"100,0","97,9",480,479
200603,PIURA,SULLANA,IGNACIO ESCUDERO,"100,0","98,7",466,454
200604,PIURA,SULLANA,LANCONES,"100,0","98,2",454,461
200605,PIURA,SULLANA,MARCAVELICA,"100,0","98,8",481,488
200606,PIURA,SULLANA,MIGUEL CHECA,"100,0","100,0",459,469
200607,PIURA,SULLANA,QUERECOTILLO,"100,0","99,1",493,499
200608,PIURA,SULLANA,SALITRAL,"100,0","96,7",522,508
200701,PIURA,TALARA,PARIÑAS,"100,0","97,5",472,462
200702,PIURA,TALARA,EL ALTO,"100,0","97,0",470,469
200703,PIURA,TALARA,LA BREA,"100,0","96,5",482,479
200704,PIURA,TALARA,LOBITOS,"100,0","100,0",495,522
200705,PIURA,TALARA,LOS ORGANOS,"100,0","97,3",477,471
200706,PIURA,TALARA,MANCORA,"100,0","94,4",452,443
200801,PIURA,SECHURA,SECHURA,"100,0","99,0",481,493
200802,PIURA,SECHURA,BELLAVISTA DE LA UNION,"100,0","100,0",495,484
200803,PIURA,SECHURA,BERNAL,"100,0","100,0",486,496
200804,PIURA,SECHURA,CRISTO NOS VALGA,"100,0","97,5",462,465
200805,PIURA,SECHURA,VICE,"100,0","100,0",488,499
200806,PIURA,SECHURA,RINCONADA LLICUAR,"100,0","100,0",494,500
210101,PUNO,PUNO,PUNO,"100,0","99,3",522,525
210102,PUNO,PUNO,ACORA,"100,0","98,2",446,458
210103,PUNO,PUNO,AMANTANI,"100,0","100,0",406,419
210104,PUNO,PUNO,ATUNCOLLA,"100,0","100,0",437,456
210105,PUNO,PUNO,CAPACHICA,"100,0","98,8",434,446
210106,PUNO,PUNO,CHUCUITO,"100,0","100,0",434,457
210107,PUNO,PUNO,COATA,"100,0","100,0",432,461
210108,PUNO,PUNO,HUATA,"100,0","100,0",445,476
210109,PUNO,PUNO,MAÑAZO,"100,0","100,0",468,493
210110,PUNO,PUNO,PAUCARCOLLA,"100,0","100,0",449,445
210111,PUNO,PUNO,PICHACANI,"100,0","100,0",443,450
210112,PUNO,PUNO,PLATERIA,"100,0","97,9",432,436
210113,PUNO,PUNO,SAN ANTONIO,"100,0","100,0",574,578
210114,PUNO,PUNO,TIQUILLACA,"100,0","88,9",370,365
210115,PUNO,PUNO,VILQUE,"100,0","100,0",436,424
210201,PUNO,AZÁNGARO,AZANGARO,"100,0","99,1",494,502
210202,PUNO,AZÁNGARO,ACHAYA,"100,0","100,0",444,509
210203,PUNO,AZÁNGARO,ARAPA,"66,7","31,4",-,-
210204,PUNO,AZÁNGARO,ASILLO,"100,0","99,5",442,464
210205,PUNO,AZÁNGARO,CAMINACA,"100,0","100,0",392,383
210206,PUNO,AZÁNGARO,CHUPA,"100,0","100,0",450,477
210207,PUNO,AZÁNGARO,JOSE DOMINGO CHOQUEHUANCA,"100,0","98,6",466,474
210208,PUNO,AZÁNGARO,MUÑANI,"100,0","100,0",444,459
210209,PUNO,AZÁNGARO,POTONI,"100,0","96,6",466,486
210210,PUNO,AZÁNGARO,SAMAN,"100,0","100,0",433,455
210211,PUNO,AZÁNGARO,SAN ANTON,"100,0","97,6",459,456
210212,PUNO,AZÁNGARO,SAN JOSE,"100,0","100,0",423,408
210213,PUNO,AZÁNGARO,SAN JUAN DE SALINAS,"100,0","100,0",431,480
210214,PUNO,AZÁNGARO,SANTIAGO DE PUPUJA,"100,0","100,0",442,437
210215,PUNO,AZÁNGARO,TIRAPATA,"100,0","100,0",427,426
210301,PUNO,CARABAYA,MACUSANI,"100,0","99,7",468,487
210302,PUNO,CARABAYA,AJOYANI,"100,0","97,1",508,529
210303,PUNO,CARABAYA,AYAPATA,"100,0","100,0",496,529
210304,PUNO,CARABAYA,COASA,"100,0","100,0",477,494
210305,PUNO,CARABAYA,CORANI,"100,0","100,0",438,453
210306,PUNO,CARABAYA,CRUCERO,"100,0","100,0",451,461
210307,PUNO,CARABAYA,ITUATA,"100,0","100,0",466,478
210308,PUNO,CARABAYA,OLLACHEA,"100,0","97,6",429,467
210309,PUNO,CARABAYA,SAN GABAN,"100,0","96,9",463,476
210310,PUNO,CARABAYA,USICAYOS,"100,0","100,0",475,478
210401,PUNO,CHUCUITO,JULI,"100,0","99,0",482,509
210402,PUNO,CHUCUITO,DESAGUADERO,"100,0","99,4",475,498
210403,PUNO,CHUCUITO,HUACULLANI,"100,0","100,0",436,466
210404,PUNO,CHUCUITO,KELLUYO,"100,0","100,0",401,416
210405,PUNO,CHUCUITO,PISACOMA,"100,0","100,0",427,444
210406,PUNO,CHUCUITO,POMATA,"100,0","97,8",424,444
210407,PUNO,CHUCUITO,ZEPITA,"100,0","98,9",422,448
210501,PUNO,EL COLLAO,ILAVE,"100,0","99,2",457,480
210503,PUNO,EL COLLAO,PILCUYO,"100,0","98,0",445,466
210504,PUNO,EL COLLAO,SANTA ROSA,"100,0","100,0",479,523
210505,PUNO,EL COLLAO,CONDURIRI,"100,0","100,0",625,640
210601,PUNO,HUANCANÉ,HUANCANE,"100,0","100,0",493,515
210602,PUNO,HUANCANÉ,COJATA,"100,0","100,0",502,572
210603,PUNO,HUANCANÉ,HUATASANI,"100,0","100,0",527,556
210604,PUNO,HUANCANÉ,INCHUPALLA,"100,0","100,0",443,457
210605,PUNO,HUANCANÉ,PUSI,"100,0","98,1",416,429
210606,PUNO,HUANCANÉ,ROSASPATA,"100,0","100,0",420,454
210607,PUNO,HUANCANÉ,TARACO,"100,0","100,0",456,477
210608,PUNO,HUANCANÉ,VILQUE CHICO,"100,0","100,0",399,424
210701,PUNO,LAMPA,LAMPA,"100,0","100,0",461,479
210702,PUNO,LAMPA,CABANILLA,"100,0","100,0",519,522
210703,PUNO,LAMPA,CALAPUJA,"100,0","100,0",379,397
210704,PUNO,LAMPA,NICASIO,"100,0","100,0",460,468
210705,PUNO,LAMPA,OCUVIRI,"100,0","100,0",549,567
210706,PUNO,LAMPA,PALCA,"100,0","100,0",424,444
210708,PUNO,LAMPA,PUCARA,"100,0","100,0",481,469
210709,PUNO,LAMPA,SANTA LUCIA,"100,0","99,3",509,537
210801,PUNO,MELGAR,AYAVIRI,"100,0","99,5",499,512
210802,PUNO,MELGAR,ANTAUTA,"100,0","100,0",445,459
210803,PUNO,MELGAR,CUPI,"100,0","92,9",414,439
210804,PUNO,MELGAR,LLALLI,"100,0","100,0",441,434
210805,PUNO,MELGAR,MACARI,"100,0","97,9",454,458
210806,PUNO,MELGAR,NUÑOA,"100,0","100,0",464,484
210807,PUNO,MELGAR,ORURILLO,"100,0","98,9",438,466
210808,PUNO,MELGAR,SANTA ROSA,"100,0","100,0",474,514
210809,PUNO,MELGAR,UMACHIRI,"100,0","100,0",436,419
210901,PUNO,MOHO,MOHO,"100,0","98,4",489,503
210902,PUNO,MOHO,CONIMA,"100,0","100,0",493,515
210903,PUNO,MOHO,HUAYRAPATA,"100,0","100,0",450,483
210904,PUNO,MOHO,TILALI,"100,0","100,0",355,374
211001,PUNO,SAN ANTONIO DE PUTINA,PUTINA,"100,0","98,5",463,490
211002,PUNO,SAN ANTONIO DE PUTINA,ANANEA,"100,0","97,2",453,460
211003,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,"100,0","100,0",338,367
211004,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,"100,0","100,0",430,468
211005,PUNO,SAN ANTONIO DE PUTINA,SINA,"100,0","100,0",501,526
211101,PUNO,SAN ROMÁN,JULIACA,"100,0","99,3",506,510
211102,PUNO,SAN ROMÁN,CABANA,"100,0","100,0",508,500
211103,PUNO,SAN ROMÁN,CABANILLAS,"100,0","99,0",481,491
211104,PUNO,SAN ROMÁN,CARACOTO,"100,0","100,0",434,447
211105,PUNO,SAN ROMÁN,SAN MIGUEL,"100,0","98,9",480,491
211201,PUNO,SANDIA,SANDIA,"100,0","97,1",448,469
211202,PUNO,SANDIA,CUYOCUYO,"100,0","96,7",446,466
211203,PUNO,SANDIA,LIMBANI,"100,0","100,0",506,497
211204,PUNO,SANDIA,PATAMBUCO,"100,0","100,0",455,472
211205,PUNO,SANDIA,PHARA,"100,0","100,0",484,472
211206,PUNO,SANDIA,QUIACA,"100,0","100,0",422,453
211207,PUNO,SANDIA,SAN JUAN DEL ORO,"100,0","100,0",447,445
211208,PUNO,SANDIA,YANAHUAYA,"100,0","100,0",433,451
211209,PUNO,SANDIA,ALTO INAMBARI,"100,0","97,1",457,476
211210,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,"100,0","97,3",435,463
211301,PUNO,YUNGUYO,YUNGUYO,"100,0","99,0",483,501
211302,PUNO,YUNGUYO,ANAPIA,"100,0","100,0",464,493
211303,PUNO,YUNGUYO,COPANI,"100,0","97,4",467,498
211304,PUNO,YUNGUYO,CUTURAPI,"100,0","92,3",480,442
211307,PUNO,YUNGUYO,UNICACHI,"100,0","100,0",449,479
220101,SAN MARTÍN,MOYOBAMBA,MOYOBAMBA,"100,0","98,2",504,498
220102,SAN MARTÍN,MOYOBAMBA,CALZADA,"100,0","94,6",516,498
220103,SAN MARTÍN,MOYOBAMBA,HABANA,"100,0","100,0",477,468
220104,SAN MARTÍN,MOYOBAMBA,JEPELACIO,"100,0","100,0",468,463
220105,SAN MARTÍN,MOYOBAMBA,SORITOR,"100,0","96,3",497,488
220106,SAN MARTÍN,MOYOBAMBA,YANTALO,"100,0","100,0",483,475
220201,SAN MARTÍN,BELLAVISTA,BELLAVISTA,"100,0","99,2",456,436
220202,SAN MARTÍN,BELLAVISTA,ALTO BIAVO,"100,0","92,3",392,395
220203,SAN MARTÍN,BELLAVISTA,BAJO BIAVO,"100,0","97,3",399,394
220204,SAN MARTÍN,BELLAVISTA,HUALLAGA,"100,0","97,8",431,446
220205,SAN MARTÍN,BELLAVISTA,SAN PABLO,"100,0","98,6",489,472
220206,SAN MARTÍN,BELLAVISTA,SAN RAFAEL,"100,0","98,4",446,432
220301,SAN MARTÍN,EL DORADO,SAN JOSE DE SISA,"100,0","98,9",415,394
220302,SAN MARTÍN,EL DORADO,AGUA BLANCA,"100,0","100,0",456,451
220303,SAN MARTÍN,EL DORADO,SAN MARTIN,"100,0","96,9",388,375
220304,SAN MARTÍN,EL DORADO,SANTA ROSA,"100,0","98,3",396,389
220305,SAN MARTÍN,EL DORADO,SHATOJA,"100,0","100,0",393,384
220401,SAN MARTÍN,HUALLAGA,SAPOSOA,"100,0","98,1",453,447
220402,SAN MARTÍN,HUALLAGA,ALTO SAPOSOA,"100,0","100,0",404,396
220403,SAN MARTÍN,HUALLAGA,EL ESLABON,"100,0","97,9",426,431
220404,SAN MARTÍN,HUALLAGA,PISCOYACU,"100,0","96,7",449,444
220405,SAN MARTÍN,HUALLAGA,SACANCHE,"100,0","98,2",431,408
220406,SAN MARTÍN,HUALLAGA,TINGO DE SAPOSOA,"100,0","100,0",447,413
220501,SAN MARTÍN,LAMAS,LAMAS,"100,0","99,3",465,447
220502,SAN MARTÍN,LAMAS,ALONSO DE ALVARADO,"100,0","98,0",450,462
220503,SAN MARTÍN,LAMAS,BARRANQUITA,"100,0","98,7",446,440
220504,SAN MARTÍN,LAMAS,CAYNARACHI,"92,9","92,5",434,423
220505,SAN MARTÍN,LAMAS,CUÑUMBUQUI,"100,0","97,9",415,392
220506,SAN MARTÍN,LAMAS,PINTO RECODO,"100,0","98,3",440,450
220507,SAN MARTÍN,LAMAS,RUMISAPA,"100,0","98,4",421,407
220508,SAN MARTÍN,LAMAS,SAN ROQUE DE CUMBAZA,"100,0","96,4",415,406
220509,SAN MARTÍN,LAMAS,SHANAO,"100,0","100,0",409,380
220510,SAN MARTÍN,LAMAS,TABALOSOS,"100,0","98,1",414,408
220511,SAN MARTÍN,LAMAS,ZAPATERO,"100,0","97,5",436,415
220601,SAN MARTÍN,MARISCAL CÁCERES,JUANJUI,"100,0","97,2",477,457
220602,SAN MARTÍN,MARISCAL CÁCERES,CAMPANILLA,"100,0","94,3",444,432
220603,SAN MARTÍN,MARISCAL CÁCERES,HUICUNGO,"100,0","95,9",433,420
220604,SAN MARTÍN,MARISCAL CÁCERES,PACHIZA,"100,0","90,6",405,395
220605,SAN MARTÍN,MARISCAL CÁCERES,PAJARILLO,"100,0","97,7",447,444
220701,SAN MARTÍN,PICOTA,PICOTA,"100,0","100,0",442,419
220702,SAN MARTÍN,PICOTA,BUENOS AIRES,"100,0","90,7",411,391
220703,SAN MARTÍN,PICOTA,CASPISAPA,"100,0","100,0",430,388
220704,SAN MARTÍN,PICOTA,PILLUANA,"100,0","100,0",480,411
220705,SAN MARTÍN,PICOTA,PUCACACA,"100,0","96,6",430,413
220706,SAN MARTÍN,PICOTA,SAN CRISTOBAL,"100,0","100,0",403,395
220707,SAN MARTÍN,PICOTA,SAN HILARION,"100,0","98,9",459,454
220708,SAN MARTÍN,PICOTA,SHAMBOYACU,"100,0","94,4",396,401
220709,SAN MARTÍN,PICOTA,TINGO DE PONASA,"100,0","95,6",425,416
220710,SAN MARTÍN,PICOTA,TRES UNIDOS,"100,0","95,4",414,404
220801,SAN MARTÍN,RIOJA,RIOJA,"100,0","98,7",503,487
220802,SAN MARTÍN,RIOJA,AWAJUN,"100,0","99,0",422,407
220803,SAN MARTÍN,RIOJA,ELIAS SOPLIN VARGAS,"100,0","97,4",503,486
220804,SAN MARTÍN,RIOJA,NUEVA CAJAMARCA,"100,0","97,6",486,478
220805,SAN MARTÍN,RIOJA,PARDO MIGUEL,"100,0","96,9",475,462
220806,SAN MARTÍN,RIOJA,POSIC,"100,0","97,7",466,439
220807,SAN MARTÍN,RIOJA,SAN FERNANDO,"100,0","100,0",495,492
220808,SAN MARTÍN,RIOJA,YORONGOS,"100,0","95,7",495,482
220809,SAN MARTÍN,RIOJA,YURACYACU,"100,0","100,0",491,472
220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,"96,6","96,5",502,483
220902,SAN MARTÍN,SAN MARTÍN,ALBERTO LEVEAU,"100,0","100,0",505,470
220903,SAN MARTÍN,SAN MARTÍN,CACATACHI,"100,0","97,0",450,444
220904,SAN MARTÍN,SAN MARTÍN,CHAZUTA,"100,0","97,0",410,394
220905,SAN MARTÍN,SAN MARTÍN,CHIPURANA,"100,0","100,0",438,413
220906,SAN MARTÍN,SAN MARTÍN,EL PORVENIR,"100,0","97,1",414,397
220907,SAN MARTÍN,SAN MARTÍN,HUIMBAYOC,"100,0","90,4",400,399
220908,SAN MARTÍN,SAN MARTÍN,JUAN GUERRA,"100,0","97,0",428,424
220909,SAN MARTÍN,SAN MARTÍN,LA BANDA DE SHILCAYO,"100,0","98,6",484,475
220910,SAN MARTÍN,SAN MARTÍN,MORALES,"100,0","98,6",487,472
220911,SAN MARTÍN,SAN MARTÍN,PAPAPLAYA,"100,0","100,0",424,410
220912,SAN MARTÍN,SAN MARTÍN,SAN ANTONIO,"100,0","92,9",410,408
220913,SAN MARTÍN,SAN MARTÍN,SAUCE,"100,0","94,3",501,476
220914,SAN MARTÍN,SAN MARTÍN,SHAPAJA,"100,0","97,0",401,419
